"","filename","style"
"89108","82824.jpg","Contemporary Realism"
"89109","22273.jpg","Romanticism"
"89110","100877.jpg","Symbolism"
"89111","90166.jpg","Hyper-Realism"
"89112","86339.jpg","New Casualism"
"89113","98194.jpg","Surrealism"
"89114","39994.jpg","Art Nouveau (Modern)"
"89115","30016.jpg","Art Nouveau (Modern)"
"89116","40472.jpg","Neo-Rococo"
"89117","49821.jpg","Post-Impressionism"
"89118","79756.jpg","Surrealism"
"89119","27270.jpg","Tachisme"
"89120","18561.jpg",""
"89121","20682.jpg","Tachisme"
"89122","72063.jpg","Abstract Expressionism"
"89123","75411.jpg","Concretism"
"89124","87395.jpg","Surrealism"
"89125","100643.jpg","Post-Painterly Abstraction"
"89126","13713.jpg","Abstract Art"
"89127","37592.jpg","Expressionism"
"89128","22123.jpg","Surrealism"
"89129","49785.jpg","Art Informel"
"89130","89730.jpg","Purism"
"89131","7699.jpg","Cubo-Expressionism"
"89132","72204.jpg","Art Informel"
"89133","82668.jpg","Lyrical Abstraction"
"89134","43045.jpg","Minimalism"
"89135","56094.jpg","Pop Art"
"89136","102244.jpg","Nouveau Réalisme"
"89137","10679.jpg","Surrealism"
"89138","91658.jpg","Art Nouveau (Modern)"
"89139","92140.jpg","Pop Art"
"89140","17854.jpg","Tachisme"
"89141","65111.jpg","Post-Impressionism"
"89142","68397.jpg","Lyrical Abstraction"
"89143","88369.jpg","Lyrical Abstraction"
"89144","59154.jpg","Pop Art"
"89145","80156.jpg","Expressionism"
"89146","85041.jpg","Realism"
"89147","63377.jpg","Shin-hanga"
"89148","58990.jpg","Impressionism"
"89149","29187.jpg","Romanticism"
"89150","39191.jpg","Outsider art"
"89151","53270.jpg","Magic Realism"
"89152","21288.jpg","Magic Realism"
"89153","39386.jpg","Magic Realism"
"89154","65778.jpg","Art Nouveau (Modern)"
"89155","44573.jpg","Pop Art"
"89156","25672.jpg","Post-Impressionism"
"89157","15541.jpg","Light and Space"
"89158","33139.jpg","Neoplasticism"
"89159","79598.jpg","Neoplasticism"
"89160","94877.jpg","Neoplasticism"
"89161","77778.jpg","Neoplasticism"
"89162","29451.jpg","Naïve Art (Primitivism)"
"89163","45899.jpg","Neoplasticism"
"89164","3481.jpg","Neoplasticism"
"89165","80572.jpg","Neoplasticism"
"89166","62652.jpg","Neoplasticism"
"89167","57252.jpg","Neoplasticism"
"89168","65871.jpg","Expressionism"
"89169","41805.jpg","Realism"
"89170","90671.jpg","Art Informel"
"89171","77602.jpg","Pop Art"
"89172","23094.jpg","Hard Edge Painting"
"89173","35868.jpg","Romanticism"
"89174","60956.jpg","Fauvism"
"89175","48625.jpg","Ukiyo-e"
"89176","48229.jpg","Expressionism"
"89177","97663.jpg","Surrealism"
"89178","86316.jpg","Symbolism"
"89179","2048.jpg","Realism"
"89180","30651.jpg","Symbolism"
"89181","17406.jpg","Color Field Painting"
"89182","45187.jpg","Contemporary Realism"
"89183","21431.jpg","Op Art"
"89184","28550.jpg","Art Informel"
"89185","70289.jpg","Romanticism"
"89186","88436.jpg","Orientalism"
"89187","84426.jpg","Neo-Expressionism"
"89188","68718.jpg","Naïve Art (Primitivism)"
"89189","28090.jpg","Northern Renaissance"
"89190","94135.jpg","Romanticism"
"89191","9855.jpg","Neo-Expressionism"
"89192","70447.jpg","Minimalism"
"89193","40390.jpg","Post-Impressionism"
"89194","2728.jpg","Neo-Expressionism"
"89195","63870.jpg","Romanticism"
"89196","101314.jpg","Pop Art"
"89197","58036.jpg","Futurism"
"89198","59786.jpg","Art Informel"
"89199","6733.jpg",""
"89200","81332.jpg","Art Informel"
"89201","21057.jpg","Magic Realism"
"89202","64409.jpg","Op Art"
"89203","47832.jpg","Surrealism"
"89204","20452.jpg","Abstract Expressionism"
"89205","73138.jpg","Post-Impressionism"
"89206","95424.jpg","Surrealism"
"89207","14817.jpg","Muralism"
"89208","7995.jpg","Abstract Art"
"89209","14038.jpg","Neo-Dada"
"89210","12113.jpg","Naïve Art (Primitivism)"
"89211","95710.jpg","Color Field Painting"
"89212","36811.jpg","Pop Art"
"89213","100667.jpg","Action painting"
"89214","85638.jpg","Ink and wash painting"
"89215","95019.jpg","Abstract Expressionism"
"89216","60564.jpg","Cubism"
"89217","14338.jpg","Impressionism"
"89218","48988.jpg","Symbolism"
"89219","3815.jpg","Sōsaku hanga"
"89220","55127.jpg","Expressionism"
"89221","10174.jpg","Naïve Art (Primitivism)"
"89222","61781.jpg","Pop Art"
"89223","36978.jpg","Expressionism"
"89224","42372.jpg","Abstract Expressionism"
"89225","42056.jpg","Lyrical Abstraction"
"89226","29776.jpg","Surrealism"
"89227","45226.jpg","Abstract Expressionism"
"89228","93294.jpg","Hyper-Realism"
"89229","83923.jpg","Lyrical Abstraction"
"89230","64592.jpg","Cubism"
"89231","30248.jpg","Cubism"
"89232","99497.jpg","Expressionism"
"89233","4281.jpg","Surrealism"
"89234","35928.jpg","Realism"
"89235","79566.jpg","Modernismo"
"89236","98091.jpg","Cubism"
"89237","34329.jpg","Color Field Painting"
"89238","48915.jpg","Expressionism"
"89239","36268.jpg","Expressionism"
"89240","41915.jpg","Magic Realism"
"89241","38706.jpg","Realism"
"89242","78974.jpg","Hard Edge Painting"
"89243","9502.jpg","Photorealism"
"89244","10390.jpg","Symbolism"
"89245","34523.jpg","Rococo"
"89246","25733.jpg","Realism"
"89247","26479.jpg","Cubism"
"89248","918.jpg","Cubism"
"89249","6563.jpg","Art Nouveau (Modern)"
"89250","70850.jpg","Symbolism"
"89251","24670.jpg","Rococo"
"89252","81478.jpg","Ukiyo-e"
"89253","20743.jpg","Fantastic Realism"
"89254","52155.jpg","Impressionism"
"89255","36316.jpg","Hard Edge Painting"
"89256","19767.jpg","Street art"
"89257","27536.jpg","Expressionism"
"89258","99329.jpg","Symbolism"
"89259","35967.jpg","Pop Art"
"89260","33903.jpg","Post-Impressionism"
"89261","33103.jpg","Expressionism"
"89262","83115.jpg","Concretism"
"89263","54316.jpg","Realism"
"89264","70230.jpg","Tachisme"
"89265","24976.jpg","Abstract Expressionism"
"89266","22294.jpg","Pop Art"
"89267","58958.jpg","Neo-Figurative Art"
"89268","18329.jpg","Impressionism"
"89269","93399.jpg","Realism"
"89270","945.jpg","Impressionism"
"89271","63.jpg","Baroque"
"89272","19490.jpg","Art Nouveau (Modern)"
"89273","59408.jpg","Romanticism"
"89274","100940.jpg","Abstract Expressionism"
"89275","102904.jpg","Neoclassicism"
"89276","23653.jpg","Surrealism"
"89277","37889.jpg","Art Nouveau (Modern)"
"89278","10014.jpg","Expressionism"
"89279","53568.jpg","Ukiyo-e"
"89280","67923.jpg","Purism"
"89281","28149.jpg","Symbolism"
"89282","48908.jpg","Lyrical Abstraction"
"89283","2524.jpg","Contemporary Realism"
"89284","36353.jpg","Minimalism"
"89285","67440.jpg","Expressionism"
"89286","62873.jpg","Art Informel"
"89287","38917.jpg","Concretism"
"89288","68056.jpg","Tonalism"
"89289","58387.jpg","Art Informel"
"89290","81987.jpg","Expressionism"
"89291","30125.jpg","Lyrical Abstraction"
"89292","65684.jpg","Art Brut"
"89293","80911.jpg","Surrealism"
"89294","33122.jpg","Ink and wash painting"
"89295","81018.jpg","Lyrical Abstraction"
"89296","57653.jpg",""
"89297","41906.jpg","Art Informel"
"89298","29147.jpg","Surrealism"
"89299","49970.jpg","Surrealism"
"89300","95008.jpg","Concretism"
"89301","64561.jpg","Surrealism"
"89302","73249.jpg","Tachisme"
"89303","8271.jpg","Art Informel"
"89304","81274.jpg","Magic Realism"
"89305","59299.jpg","Concretism"
"89306","64524.jpg","Art Informel"
"89307","63164.jpg","Surrealism"
"89308","52165.jpg","Art Informel"
"89309","85811.jpg","Constructivism"
"89310","16252.jpg","Realism"
"89311","25827.jpg","Rococo"
"89312","2601.jpg","Romanticism"
"89313","81231.jpg","Pop Art"
"89314","46184.jpg","Rococo"
"89315","22590.jpg","Hard Edge Painting"
"89316","61723.jpg","Romanticism"
"89317","26339.jpg","Rococo"
"89318","27241.jpg","High Renaissance"
"89319","535.jpg","Art Nouveau (Modern)"
"89320","37910.jpg","Art Deco"
"89321","18711.jpg","Early Renaissance"
"89322","47509.jpg","Concretism"
"89323","19451.jpg","Northern Renaissance"
"89324","75922.jpg","Muralism"
"89325","87896.jpg","Native Art"
"89326","18914.jpg","Surrealism"
"89327","45499.jpg","Ukiyo-e"
"89328","67201.jpg","Naïve Art (Primitivism)"
"89329","1307.jpg","Realism"
"89330","83409.jpg","Art Nouveau (Modern)"
"89331","80106.jpg","Symbolism"
"89332","98801.jpg","Neo-Romanticism"
"89333","18495.jpg","Romanticism"
"89334","53731.jpg","Surrealism"
"89335","71545.jpg","Impressionism"
"89336","51525.jpg","Purism"
"89337","40397.jpg","Concretism"
"89338","28394.jpg","Op Art"
"89339","22417.jpg","Post-Impressionism"
"89340","3905.jpg","Op Art"
"89341","37811.jpg","Art Brut"
"89342","15978.jpg","Post-Painterly Abstraction"
"89343","55502.jpg","Outsider art"
"89344","62993.jpg","Romanticism"
"89345","24608.jpg","Cubism"
"89346","90697.jpg","Abstract Expressionism"
"89347","49407.jpg","Romanticism"
"89348","74088.jpg","Expressionism"
"89349","86445.jpg","Conceptual Art"
"89350","90039.jpg","Cubo-Expressionism"
"89351","44925.jpg","Action painting"
"89352","67289.jpg","Street art"
"89353","12571.jpg",""
"89354","40627.jpg","Abstract Expressionism"
"89355","93609.jpg","Art Nouveau (Modern)"
"89356","81384.jpg","Cubism"
"89357","12376.jpg","Romanticism"
"89358","99708.jpg","Northern Renaissance"
"89359","37010.jpg","Expressionism"
"89360","13898.jpg","Pop Art"
"89361","69218.jpg","Concretism"
"89362","69494.jpg","Fauvism"
"89363","84469.jpg","Expressionism"
"89364","36354.jpg","Concretism"
"89365","1288.jpg","Post-Impressionism"
"89366","95838.jpg","Realism"
"89367","77794.jpg","Expressionism"
"89368","30374.jpg","Symbolism"
"89369","49874.jpg","Art Nouveau (Modern)"
"89370","85987.jpg","Expressionism"
"89371","99280.jpg","Art Informel"
"89372","19110.jpg","Early Renaissance"
"89373","29586.jpg",""
"89374","33612.jpg","Zen"
"89375","10236.jpg","Symbolism"
"89376","79339.jpg","Abstract Expressionism"
"89377","60620.jpg","Tachisme"
"89378","100530.jpg","Cloisonnism"
"89379","8357.jpg","Futurism"
"89380","42644.jpg","Naïve Art (Primitivism)"
"89381","96753.jpg","Tachisme"
"89382","59975.jpg","Early Renaissance"
"89383","60595.jpg","Concretism"
"89384","23868.jpg","Art Informel"
"89385","28715.jpg","Art Informel"
"89386","5010.jpg",""
"89387","68785.jpg","Abstract Expressionism"
"89388","2593.jpg","Magic Realism"
"89389","102748.jpg","Abstract Art"
"89390","56519.jpg","Concretism"
"89391","74233.jpg","Art Nouveau (Modern)"
"89392","29053.jpg","New Realism"
"89393","35869.jpg","New Realism"
"89394","71745.jpg","Muralism"
"89395","61037.jpg","Romanticism"
"89396","48932.jpg","Color Field Painting"
"89397","76923.jpg","Costumbrismo"
"89398","88752.jpg","Art Nouveau (Modern)"
"89399","27210.jpg","Naïve Art (Primitivism)"
"89400","3756.jpg","Academicism"
"89401","43129.jpg","Naïve Art (Primitivism)"
"89402","52655.jpg","New Realism"
"89403","31384.jpg","Lyrical Abstraction"
"89404","24190.jpg","Expressionism"
"89405","70339.jpg","Impressionism"
"89406","47193.jpg","Expressionism"
"89407","25584.jpg","Concretism"
"89408","48173.jpg","Cubism"
"89409","32716.jpg","Modernismo"
"89410","43798.jpg","Neoclassicism"
"89411","37388.jpg","Post-Impressionism"
"89412","33692.jpg","Minimalism"
"89413","62454.jpg","Abstract Expressionism"
"89414","27096.jpg","Ukiyo-e"
"89415","57393.jpg",""
"89416","8987.jpg","Cubism"
"89417","54579.jpg","Art Nouveau (Modern)"
"89418","46526.jpg","Baroque"
"89419","84049.jpg","Neo-Concretism"
"89420","72011.jpg","Rococo"
"89421","45475.jpg","Surrealism"
"89422","71368.jpg","Post-Impressionism"
"89423","10217.jpg","Cubism"
"89424","92447.jpg","Realism"
"89425","74133.jpg","Impressionism"
"89426","62116.jpg","Realism"
"89427","89122.jpg","Constructivism"
"89428","61822.jpg","Color Field Painting"
"89429","63646.jpg","Abstract Expressionism"
"89430","8054.jpg","Surrealism"
"89431","101590.jpg","Expressionism"
"89432","40122.jpg","Op Art"
"89433","71416.jpg","Minimalism"
"89434","76108.jpg","Symbolism"
"89435","45847.jpg","Expressionism"
"89436","21829.jpg","Sōsaku hanga"
"89437","65761.jpg","Color Field Painting"
"89438","26330.jpg","Art Informel"
"89439","61185.jpg","Abstract Expressionism"
"89440","14541.jpg","Abstract Expressionism"
"89441","20475.jpg","Op Art"
"89442","10454.jpg","Abstract Expressionism"
"89443","101366.jpg","Cubism"
"89444","19828.jpg","Concretism"
"89445","6969.jpg","Early Renaissance"
"89446","33390.jpg","Baroque"
"89447","27033.jpg","Art Nouveau (Modern)"
"89448","21204.jpg","Realism"
"89449","24297.jpg","Art Nouveau (Modern)"
"89450","8377.jpg","Precisionism"
"89451","8567.jpg","Cubism"
"89452","50410.jpg","Symbolism"
"89453","87499.jpg","Neoclassicism"
"89454","70883.jpg","Romanticism"
"89455","91280.jpg","Baroque"
"89456","96278.jpg","Naïve Art (Primitivism)"
"89457","65633.jpg","Expressionism"
"89458","52523.jpg","Baroque"
"89459","81272.jpg","Hard Edge Painting"
"89460","52988.jpg","Realism"
"89461","81957.jpg","Abstract Expressionism"
"89462","14314.jpg","Op Art"
"89463","63643.jpg","Abstract Expressionism"
"89464","33491.jpg","Abstract Expressionism"
"89465","75133.jpg","Art Informel"
"89466","12557.jpg","Ink and wash painting"
"89467","70183.jpg","Pop Art"
"89468","77742.jpg","Romanticism"
"89469","30491.jpg","Concretism"
"89470","7269.jpg","Abstract Art"
"89471","64119.jpg","Impressionism"
"89472","72862.jpg","Fauvism"
"89473","53661.jpg","Op Art"
"89474","91653.jpg","Concretism"
"89475","86468.jpg","Surrealism"
"89476","96582.jpg","Pop Art"
"89477","93302.jpg","Surrealism"
"89478","14594.jpg","Op Art"
"89479","28195.jpg","Concretism"
"89480","75721.jpg","Concretism"
"89481","88602.jpg","Ink and wash painting"
"89482","41184.jpg","Surrealism"
"89483","69065.jpg","Expressionism"
"89484","96636.jpg","Abstract Art"
"89485","97330.jpg","Northern Renaissance"
"89486","37335.jpg","Symbolism"
"89487","81024.jpg","Academicism"
"89488","74538.jpg","Naïve Art (Primitivism)"
"89489","28151.jpg","Futurism"
"89490","3630.jpg","Realism"
"89491","72203.jpg","Analytical Cubism"
"89492","28527.jpg","Naïve Art (Primitivism)"
"89493","94306.jpg","Surrealism"
"89494","3141.jpg","Magic Realism"
"89495","103011.jpg","Expressionism"
"89496","29948.jpg","Expressionism"
"89497","17519.jpg","Surrealism"
"89498","19225.jpg","Art Informel"
"89499","61742.jpg","Surrealism"
"89500","25692.jpg","Lyrical Abstraction"
"89501","51344.jpg","Impressionism"
"89502","6274.jpg","Symbolism"
"89503","54018.jpg","Expressionism"
"89504","61074.jpg","Symbolism"
"89505","12907.jpg","Abstract Expressionism"
"89506","43443.jpg","Post-Impressionism"
"89507","52358.jpg","Post-Impressionism"
"89508","45380.jpg","Ink and wash painting"
"89509","26864.jpg","Art Informel"
"89510","45823.jpg","Abstract Expressionism"
"89511","61923.jpg","Color Field Painting"
"89512","78496.jpg","Art Brut"
"89513","56898.jpg","Expressionism"
"89514","19854.jpg","Naïve Art (Primitivism)"
"89515","23708.jpg","Hard Edge Painting"
"89516","37814.jpg","Op Art"
"89517","63154.jpg","Op Art"
"89518","1294.jpg","Hard Edge Painting"
"89519","35033.jpg","Hard Edge Painting"
"89520","27379.jpg","Hard Edge Painting"
"89521","26877.jpg","Expressionism"
"89522","81259.jpg","Concretism"
"89523","67521.jpg","Color Field Painting"
"89524","74729.jpg","Minimalism"
"89525","33297.jpg","Expressionism"
"89526","22064.jpg","Orphism"
"89527","97794.jpg","Post-Painterly Abstraction"
"89528","82751.jpg","Surrealism"
"89529","80817.jpg","Abstract Art"
"89530","47124.jpg","Pop Art"
"89531","20039.jpg","Naïve Art (Primitivism)"
"89532","9025.jpg","Spatialism"
"89533","94793.jpg","Color Field Painting"
"89534","18933.jpg","Concretism"
"89535","102739.jpg","Art Nouveau (Modern)"
"89536","41331.jpg","Op Art"
"89537","52917.jpg","Art Informel"
"89538","48718.jpg","Expressionism"
"89539","93797.jpg","Minimalism"
"89540","47347.jpg","Minimalism"
"89541","76562.jpg","Art Nouveau (Modern)"
"89542","86559.jpg","Abstract Expressionism"
"89543","51852.jpg","Minimalism"
"89544","26576.jpg","Op Art"
"89545","23807.jpg","Minimalism"
"89546","37333.jpg","Color Field Painting"
"89547","14768.jpg","Minimalism"
"89548","33977.jpg","Pop Art"
"89549","37302.jpg","Op Art"
"89550","43200.jpg","Op Art"
"89551","100804.jpg","Impressionism"
"89552","89825.jpg","Post-Impressionism"
"89553","58479.jpg","Lyrical Abstraction"
"89554","67239.jpg","Surrealism"
"89555","42258.jpg","Minimalism"
"89556","69268.jpg","Surrealism"
"89557","91073.jpg","Ukiyo-e"
"89558","14074.jpg","Art Nouveau (Modern)"
"89559","4618.jpg","Art Nouveau (Modern)"
"89560","58126.jpg","Impressionism"
"89561","52788.jpg","Romanticism"
"89562","14270.jpg","New Realism"
"89563","80429.jpg","Romanticism"
"89564","54080.jpg","Orientalism"
"89565","7250.jpg","Shin-hanga"
"89566","84188.jpg","Expressionism"
"89567","46142.jpg","Lettrism"
"89568","77073.jpg","Purism"
"89569","59458.jpg","Impressionism"
"89570","40057.jpg","Romanticism"
"89571","84094.jpg","Orientalism"
"89572","49457.jpg","Cubo-Futurism"
"89573","93288.jpg","Romanticism"
"89574","2851.jpg","Expressionism"
"89575","87179.jpg","Surrealism"
"89576","13652.jpg","Romanticism"
"89577","4691.jpg","Romanticism"
"89578","12899.jpg","Art Nouveau (Modern)"
"89579","49586.jpg","Neo-Romanticism"
"89580","70675.jpg","Precisionism"
"89581","76340.jpg","Art Brut"
"89582","17394.jpg","Abstract Expressionism"
"89583","22887.jpg","Abstract Expressionism"
"89584","71046.jpg","Abstract Expressionism"
"89585","100795.jpg","Tachisme"
"89586","26306.jpg","Abstract Art"
"89587","70642.jpg","Expressionism"
"89588","28658.jpg","Expressionism"
"89589","94197.jpg","Cubism"
"89590","56638.jpg","Lyrical Abstraction"
"89591","23192.jpg","Tachisme"
"89592","90453.jpg","Tachisme"
"89593","37402.jpg","Indian Space painting"
"89594","43839.jpg","Art Informel"
"89595","62088.jpg","Abstract Art"
"89596","43176.jpg","Concretism"
"89597","7216.jpg",""
"89598","102367.jpg","Abstract Expressionism"
"89599","7647.jpg","Impressionism"
"89600","95535.jpg","Op Art"
"89601","89154.jpg","Art Informel"
"89602","102798.jpg","Art Informel"
"89603","87767.jpg","Surrealism"
"89604","59257.jpg","Cubism"
"89605","9010.jpg","Tachisme"
"89606","75911.jpg","Expressionism"
"89607","46533.jpg","Social Realism"
"89608","18099.jpg","Shin-hanga"
"89609","31884.jpg","Baroque"
"89610","22717.jpg","Neo-Romanticism"
"89611","84554.jpg","Mannerism (Late Renaissance)"
"89612","21635.jpg","Abstract Art"
"89613","30161.jpg","Art Nouveau (Modern)"
"89614","21775.jpg","Naïve Art (Primitivism)"
"89615","16765.jpg","Lyrical Abstraction"
"89616","44162.jpg","Muralism"
"89617","103039.jpg","Surrealism"
"89618","68758.jpg","Romanticism"
"89619","56897.jpg","Abstract Expressionism"
"89620","99504.jpg","Realism"
"89621","48156.jpg","Cubism"
"89622","86209.jpg","Ukiyo-e"
"89623","34677.jpg","Neo-Expressionism"
"89624","34932.jpg","Symbolism"
"89625","4685.jpg","Art Nouveau (Modern)"
"89626","32389.jpg","Romanticism"
"89627","10073.jpg","Impressionism"
"89628","59702.jpg","Art Nouveau (Modern)"
"89629","10592.jpg","International Gothic"
"89630","41313.jpg","Expressionism"
"89631","34814.jpg","Minimalism"
"89632","76978.jpg","Neoclassicism"
"89633","22570.jpg","Minimalism"
"89634","74131.jpg","Neo-Expressionism"
